row_id,repayment_rate
6704,56.0334643716
6705,71.6019408381
6710,71.2422240104
6719,79.7634122296
6722,66.3553547687
6725,55.1948262396
6728,75.1312654413
6734,69.8206693939
6739,50.1457327527
6741,37.7849103461
6742,48.4017042619
6745,75.9689472496
6746,39.6516552038
6751,49.7311148658
6752,60.6074087612
6759,60.5260954592
6760,71.5996479992
6762,39.4463208619
6767,38.502689273
6769,30.5567628124
6780,24.4756168759
6781,68.3872897633
6782,73.723390804
6783,48.3117297525
6784,59.1571011415
6786,66.4766322527
6790,62.1011983941
6792,91.6216418757
6793,72.5494374675
6798,66.4226452746
6799,66.8696667477
6800,21.7454328065
6807,76.660540877
6809,35.4849533201
6811,82.4285448769
6812,50.2694649383
6816,67.9025413262
6820,44.2785845473
6821,84.0552907917
6822,35.5049667008
6825,75.5904099147
6832,59.6976429007
6833,32.301986216
6840,84.8199561316
6841,33.0880394818
6844,24.2488842088
6847,31.2251264571
6849,38.9594362867
6850,33.8564068831
6852,51.0778245694
6853,68.3930292276
6854,83.4175970306
6855,64.3021369268
6858,49.0008588324
6859,30.3612040264
6861,47.918872606
6862,66.0990456305
6863,45.4806104788
6864,84.2784868596
6867,26.5214641634
6871,60.6976459332
6873,50.1480358633
6875,69.5446839991
6878,20.7135454381
6885,74.746769877
6887,60.2423686109
6888,48.5879884116
6890,79.2986160391
6896,71.3454600497
6899,70.3218821686
6900,63.1229432042
6902,71.257735828
6903,39.199763077
6904,67.6643724444
6905,19.6383623058
6906,73.1342361963
6912,69.8339415255
6914,80.6526110022
6919,89.0350796133
6920,26.3279788317
6921,70.301752117
6925,31.0895117206
6927,48.5469422096
6929,67.2622324728
6932,73.0192460376
6933,49.3336870664
6936,47.7575686107
6938,41.8294015645
6939,69.091077454
6940,70.3630840528
6941,77.4649496829
6942,71.4591898549
6945,58.016968977
6946,63.4797069758
6947,68.0597692948
6950,63.2096778658
6951,48.0416357004
6952,26.5630814891
6953,68.6456845848
6954,83.9436312336
6958,80.1175459564
6959,58.9481536571
6961,34.785241689
6963,40.0390021877
6964,43.0438367195
6965,72.0653405011
6967,60.0127181377
6969,75.8389371355
6970,53.7355362021
6971,34.0111854462
6974,64.3967830666
6976,39.0544509755
6978,48.315462166
6979,77.1949345239
6980,65.2691884111
6986,52.563273321
6989,53.4781480474
6990,55.6771628574
6992,47.809495067
6993,53.9714651041
6995,32.0036544759
6996,46.5238827631
6997,22.2529395638
6998,27.0544091476
6999,75.8598329479
7000,62.8312736881
7002,74.8151116922
7004,45.7431731004
7005,18.8504141293
7006,65.2171932003
7012,28.6292758723
7013,77.2886252767
7014,54.866164461
7015,21.2670861945
7016,53.40763764
7019,37.5509996043
7020,41.8155464262
7021,45.9375695173
7022,66.8023736662
7023,77.1689098111
7027,51.5737829325
7030,56.4884437121
7034,74.2418531294
7036,80.0058537324
7038,74.1387854248
7046,36.2141130163
7047,45.2579976241
7048,74.5709578146
7049,47.8647411103
7051,52.5606082411
7055,39.9906524148
7061,42.841346743
7066,41.5220453557
7067,73.782760934
7068,41.5413654159
7069,92.0281925703
7073,60.452102988
7076,46.2358277208
7077,62.1563570765
7084,50.4368771714
7087,77.8915897447
7091,91.6797430978
7095,75.3869535577
7096,90.156138738
7097,74.1475056749
7100,75.1582164739
7103,48.9604502725
7105,60.5121913247
7107,23.602766681
7108,45.4649208093
7109,30.4347257492
7113,74.8403531991
7114,63.8100453572
7116,37.7750080499
7125,39.7957698032
7126,46.3005711343
7130,71.7675065079
7133,65.3201238162
7136,75.1014721964
7140,73.0444608304
7141,75.5646242793
7143,51.9390476313
7144,38.9778466613
7145,65.1484105822
7146,36.7554346076
7147,16.9722021175
7151,29.3826291315
7157,59.5052585731
7160,41.5105958095
7162,25.4055674405
7169,35.7303610264
7170,69.0842174724
7172,81.1927453268
7174,69.2498797722
7175,53.9583416835
7176,47.2580457401
7177,70.6481926292
7179,25.898827133
7180,75.7059501428
7187,77.4796685402
7189,65.1174176363
7190,60.452234836
7191,66.9740437625
7194,21.6214621522
7197,76.6206251127
7198,41.3079613079
7207,74.3176901183
7212,72.784373443
7213,51.8465425211
7216,64.6344970178
7219,54.5176471774
7221,37.9243071484
7222,35.6122018585
7223,68.9985789298
7226,73.2259537699
7229,65.7098105198
7230,67.7675261688
7231,37.1831652252
7234,49.7776142162
7240,87.2782647971
7246,57.5287673902
7252,67.6308330054
7253,23.913036246
7257,64.2304583114
7258,62.0886444336
7259,30.0201619942
7263,44.3446269302
7265,68.35159952
7266,79.3465139211
7270,66.9500879285
7271,67.5815720877
7273,36.7560365931
7275,47.9066792419
7277,75.2115351237
7280,43.7901530233
7282,70.3760508216
7284,76.401724556
7285,70.4812626093
7286,63.5707768112
7287,69.9989835123
7288,78.4532635074
7289,52.0697890832
7290,71.7562491051
7295,55.2514629385
7301,34.1785849735
7309,73.7665609279
7311,56.4233354843
7316,68.7449731952
7317,44.5188250283
7318,33.1420009845
7321,35.4532951313
7322,42.5903869455
7327,69.4143489494
7328,54.1119956998
7330,58.6496619872
7336,52.2073177933
7339,60.0481688704
7340,70.6203193767
7341,75.5476275282
7342,48.7713854756
7347,53.7873336893
7348,71.5812952188
7349,44.6485637876
7350,65.6199808846
7351,80.142622545
7352,69.5551018832
7357,73.7195593542
7358,79.2890889054
7365,81.1972799336
7368,62.3417758107
7370,29.0013521308
7371,43.3112021002
7374,59.9612135035
7376,54.2687199764
7392,68.9923991777
7393,67.6901741179
7397,66.7938615498
7404,57.5724851707
7409,69.7372398075
7410,71.4857457739
7414,66.5747017096
7415,74.677134464
7417,67.5684900816
7421,33.2421061755
7422,73.8741060058
7423,49.2304565072
7425,50.977484604
7426,77.3495597569
7430,28.8602231033
7435,29.0180302588
7437,62.7266057436
7441,40.9663628586
7444,67.6628591577
7445,45.7417603699
7447,21.2638748767
7454,49.2887730098
7456,69.0604356215
7458,16.2875221758
7464,70.6952948103
7465,83.1945497769
7468,76.9204448429
7469,64.1600249475
7470,76.6472669063
7471,57.4430002606
7472,90.7375624652
7473,61.4740754342
7474,15.2394731165
7476,75.0162195712
7479,56.5624251198
7481,57.380660848
7484,41.7955347005
7485,77.4728863151
7486,84.2142338885
7488,42.9589738007
7490,65.5514420078
7491,36.9543498868
7492,77.0680192014
7493,51.8718958553
7494,41.13405908
7496,44.4187959984
7500,38.1091107156
7502,45.7424273785
7504,35.1590314089
7506,88.5647269945
7512,57.0452524247
7514,51.8964591678
7520,18.6554763736
7526,51.8530132434
7527,42.4514720095
7528,72.7104913793
7530,71.3971668341
7532,41.4566598449
7533,58.8098483707
7534,59.1517767545
7535,90.812509354
7536,34.8985681406
7538,90.7510358433
7540,49.5235128762
7543,57.5908077247
7547,26.5323819602
7550,95.4414825725
7551,82.1875542453
7552,60.1656271123
7554,41.999126936
7562,58.0330316485
7564,34.0926259878
7566,42.1420958036
7567,58.2026149525
7572,78.536452554
7573,55.9835976529
7574,92.1403266902
7575,77.8488205844
7576,38.0182155784
7577,39.0860138253
7578,85.8139867996
7582,52.6351194984
7583,28.8461414528
7584,61.8664022256
7590,64.6568063345
7595,73.5432651042
7599,37.321417941
7603,52.9454147548
7606,77.260013465
7607,63.5928805529
7610,53.5190012491
7611,57.324061747
7617,29.4684499802
7618,74.9041603906
7620,74.767513662
7622,23.6850634691
7623,43.8492256057
7625,75.5345960279
7627,83.6237276077
7629,69.8245663809
7631,71.0252831575
7632,61.6078942017
7633,76.3137000897
7636,58.0083650552
7638,29.7819993131
7640,64.4983714733
7642,32.852432068
7647,62.5114709165
7648,57.5535947105
7649,41.645055661
7650,78.297579152
7651,56.448374094
7653,45.6908998062
7654,68.2358294547
7657,39.8811213243
7661,67.822183308
7663,40.6903083931
7665,53.2195777687
7668,69.607909958
7669,30.1410547251
7672,92.2191517851
7673,49.7319171016
7674,74.6584684555
7675,70.7626945741
7678,57.2258637084
7680,39.829743109
7681,41.5684596399
7682,73.3092479269
7683,72.4898409871
7696,55.9440344047
7697,76.2782918784
7702,51.5506685095
7703,65.6686406862
7708,49.5112738318
7709,73.2071477533
7710,80.3749359588
7711,43.2287324296
7714,42.1978731801
7718,38.5449835032
7722,45.7059583355
7724,72.337006358
7727,39.7121710029
7729,45.1773754437
7730,51.7082799839
7731,69.4019649862
7732,69.4585209081
7736,68.9968681408
7737,42.9253443879
7738,39.2469296319
7742,35.3339687463
7744,74.7714656686
7745,29.7157617641
7746,55.5352111166
7747,50.5838100722
7749,32.8825990003
7753,72.9261985583
7754,72.4385953255
7756,64.9692829974
7758,70.8489070428
7759,76.8585828296
7760,49.3153426238
7761,65.8717884236
7763,65.900152804
7764,71.7459863392
7765,43.2377006675
7766,47.9592995881
7767,41.3636513289
7771,72.1047151532
7776,72.0450351839
7779,63.8351303731
7784,60.6672331874
7789,70.4766993896
7790,40.3299151951
7792,32.514182517
7794,73.127440464
7797,40.4870768444
7798,74.3354204283
7807,40.1346216218
7808,79.1896577188
7810,71.5248097437
7817,68.9907238899
7819,17.4007010194
7820,71.3008944372
7824,54.0366634162
7827,61.4848651783
7828,71.6000173399
7829,57.5132200788
7832,92.868310229
7833,72.7625483159
7835,66.4045755895
7836,65.1373130231
7841,30.0218752374
7847,67.8916486961
7848,42.1502650976
7849,73.1295594294
7854,76.7165913039
7855,64.3859981929
7858,65.259553866
7860,62.9290021469
7861,75.4463699257
7862,39.5191646839
7864,32.9974245109
7867,68.0961284785
7869,81.0291925084
7870,24.4756168759
7871,51.4419077638
7873,48.7135152997
7876,89.5476526671
7877,55.2239720592
7881,44.3432349367
7882,55.6969849535
7884,60.3390061063
7885,39.495169531
7886,62.2187960459
7887,43.2842934486
7892,57.7685892475
7893,33.5896859795
7894,67.3147370973
7895,53.6788830117
7896,52.8740635431
7899,31.0895117206
7900,85.9090150115
7902,72.6040389986
7906,63.5270876564
7907,73.6225972745
7908,44.4441724165
7910,35.7166062017
7912,61.4145557088
7915,26.0230471651
7917,48.1165870709
7918,76.4012962864
7923,56.5372614459
7924,47.1561446566
7930,18.922243
7931,63.9588148338
7932,45.70278075
7936,49.9718331207
7938,61.0588000845
7939,52.9014198572
7940,64.6509477151
7942,72.2490623687
7944,72.0030433439
7945,32.3472072788
7947,54.0717709381
7948,53.6052112007
7950,70.2866801614
7951,32.8531806987
7952,75.6889813639
7955,22.7459135597
7956,54.1518944245
7959,69.0485898692
7961,26.0230471651
7963,85.8584411415
7967,88.9421968713
7969,32.3881229078
7972,31.9972646574
7975,69.4024681035
7977,71.5074032963
7978,77.1809549324
7979,48.9403195546
7982,76.9069633441
7985,41.1008353691
7991,36.7455625527
7996,72.0904922153
7997,81.1667749343
7999,51.0145683042
8001,82.7458254631
8002,73.7673420212
8003,27.2413270047
8004,78.1663272859
8006,39.6552245317
8010,92.3457410428
8011,59.3032859363
8013,14.0445479609
8015,69.8453641755
8016,78.6774380367
8018,49.56398179
8027,69.443241831
8028,53.0955700253
8029,70.2911486977
8031,37.4064082889
8037,35.5302747443
8038,49.2238236764
8047,78.8970471284
8048,40.1592166188
8049,28.6959419293
8051,45.8313322032
8053,82.4566333802
8054,76.1611203814
8057,67.497490277
8058,45.858097856
8060,70.6229840606
8062,72.9347601843
8063,57.0510544759
8068,70.5719558954
8069,50.0718923951
8074,68.8499182216
8076,26.3642881513
8077,19.8487997397
8079,43.9064860245
8083,71.4197683193
8085,56.785677676
8088,75.86369189
8094,70.277205114
8096,80.5869000716
8098,11.5156179803
8102,33.6257676257
8103,82.0501001488
8104,73.7665414648
8106,60.6636512262
8108,60.3137101512
8109,18.6158331658
8110,75.9987690648
8112,35.1759540924
8116,54.8114674159
8117,49.2925035532
8118,45.4512400287
8121,76.7384646784
8122,71.3688545177
8123,23.6782342003
8126,81.5888481269
8127,71.2062221855
8131,77.3661276573
8132,45.9185143516
8136,39.6017871557
8140,41.1267581656
8145,70.0662968775
8147,76.9330184825
8148,62.8580202993
8152,26.7565120854
8153,72.2678380279
8157,65.3385244033
8158,63.7998814286
8161,35.0441907393
8165,76.191800145
8167,36.8027159592
8171,71.6884078241
8173,63.289713588
8174,40.9400511764
8175,37.1479217556
8177,25.2009316343
8179,45.086508348
8180,39.8040733612
8181,71.1464241446
8183,57.3417687667
8184,43.8447143095
8185,74.1495529833
8186,50.2272850844
8188,27.4707403897
8194,82.7365047953
8195,72.7184379106
8197,75.8123456509
8199,94.9920462308
8200,31.8345487096
8201,65.5875170701
8204,61.7660288514
8205,79.9821657921
8206,46.1864922992
8207,68.0132765591
8210,67.52502734
8211,64.4980167615
8213,66.9309679834
8214,66.6239765719
8217,48.6047467856
8221,42.372991789
8229,38.5477322402
8230,30.0024768567
8231,22.6347478052
8232,48.1542738135
8237,43.4515838019
8240,32.7522713178
8243,38.8054377717
8244,72.2384934012
8245,82.7659269582
8249,75.1923415889
8252,38.1697738027
8256,77.1583166763
8260,74.0136385291
8261,71.7111110214
8262,54.6682402845
8263,44.913138904
8264,69.7101258798
8266,70.5367827289
8267,50.9616495122
8270,54.2329893052
8271,52.1560050183
8272,38.1095043226
8274,67.3225010311
8275,73.8851396689
8276,58.0224802805
8277,53.2537611367
8279,49.1925786227
8282,46.9945840377
8284,63.590765303
8286,70.5446761756
8287,24.4756168759
8288,47.5462262903
8289,33.2421061755
8291,45.2483072579
8293,42.2576702642
8295,62.1292434436
8301,66.4485689725
8304,74.9893910729
8309,76.6550695469
8314,71.4161823116
8319,43.2153742079
8320,44.8769767724
8324,40.2945176163
8325,67.3841749666
8326,76.9912965655
8327,23.0171719788
8332,46.9807698317
8334,66.8834459313
8338,61.9593333692
8342,40.6430181577
8346,44.159591393
8347,65.971362525
8350,39.794815127
8352,38.1697738027
8354,38.7884839337
8355,59.2063518843
8357,36.2322158633
8358,71.6605963921
8360,67.3887709926
8370,61.9709589761
8375,76.8186959763
8379,54.8050744001
8381,43.1310135272
8388,61.7679561565
8389,68.6311510806
8390,46.383969612
8391,35.3226327728
8393,33.5814172064
8396,38.5219452626
8399,30.5928701277
8400,82.153454793
8403,74.0208430743
8405,27.0598288884
8408,36.6268479065
8411,33.2421061755
8413,44.4980735536
8414,33.8564068831
8416,81.6311102202
8417,44.7513977532
8421,70.35503337
8422,15.0901499114
8423,54.6932218492
8429,47.1438481341
8430,61.5771096002
8432,35.2404013813
8437,77.1725874114
8439,33.6801606868
8440,57.8279046207
8442,75.8478838455
8444,84.8805359192
8445,63.2621839251
8447,45.7670424548
8448,85.4717741987
8450,71.7391183188
8452,56.3637718912
8454,60.7702321992
8455,51.3502181337
8459,34.8558234425
8462,88.3367092037
8465,33.7533806069
8466,39.7027879621
8468,47.1506481247
8470,66.191780664
8471,65.2807890556
8472,28.6059495512
8475,51.3905633234
8476,79.854514286
8478,43.7117080688
8479,36.8431717479
8480,34.2788550712
8482,24.1970151116
8486,75.2446723071
8490,38.947307984
8494,33.1566991622
8501,69.7368217628
8502,29.9276558399
8503,24.4756168759
8504,38.845987221
8507,77.0592383878
8508,72.442608164
8510,80.3371674366
8511,39.9234694896
8512,31.8747171202
8513,65.7624324603
8514,43.4184408936
8516,59.5999612014
8517,85.4414916523
8520,44.1664800376
8521,32.2623271372
8523,51.5382035032
8527,73.9478866161
8531,49.2038356636
8532,45.7463943344
8534,51.7249232471
8542,79.3568919158
8546,74.8357221742
8547,69.1480422835
8548,78.5049869557
8550,41.078131927
8553,56.8228454814
8555,59.0610045039
8556,24.0981842575
8559,40.6543942696
8561,85.1315216987
8562,48.7876119437
8564,68.972227372
8568,31.8895095311
8569,31.8768180711
8570,28.7008862004
8572,17.5376117516
8577,49.2676805338
8579,46.4223390959
8580,65.1130768728
8584,61.6677805443
8585,64.9161869165
8586,56.9917157591
8594,48.8153383584
8595,82.0666443566
8597,53.9289457697
8598,64.1860034607
8600,34.8266720437
8602,18.934535922
8603,49.1215298501
8605,51.8878946064
8608,79.2286759987
8610,89.4458266432
8612,64.56125779
8613,64.6782057879
8617,62.9522578019
8618,19.9514806179
8624,85.1899630227
8626,78.7008985389
8628,83.4058095398
8632,63.4476296407
8635,48.6322862891
8637,65.2290658765
8642,57.2474195944
8646,44.0898555408
8647,70.2960609224
8649,44.6892610038
8651,18.0936234467
8659,44.4646429969
8670,80.4504300763
8673,72.6776374274
8675,52.9099401092
8676,49.6087245871
8678,65.5484759
8685,62.9546653715
8689,14.9222293788
8690,54.2664398061
8694,38.7486288863
8695,28.4578336718
8696,61.2792532766
8697,65.3920633114
8698,44.0179827481
8699,66.528299384
8700,67.9888298442
8701,71.8613587838
8702,71.6814325765
8704,55.277914101
8705,18.4710875187
8715,75.6579671701
8716,30.8899504476
8717,60.1673299168
8725,57.5898091573
8726,60.0909559133
8730,44.2500868735
8732,54.6521276872
8733,58.4622237517
8736,67.1494412274
8740,69.5135955514
8741,32.2881174407
8745,50.7573735605
8746,58.0953418382
8749,65.9441428973
8750,35.3700081191
8753,36.9344543563
8757,36.2618687434
8758,60.9600171532
8759,26.1181116658
8764,41.6435756287
8765,73.7610811099
8766,70.866029752
8767,31.1771147906
8769,52.9669547953
8773,89.6271714539
8781,81.092925099
8782,80.3213833519
8784,56.4546201411
8788,62.3585353171
8790,69.3173868453
8791,68.2594301597
8794,65.6585307981
8797,78.1819019097
8802,72.9959635726
8803,76.7528616409
8804,63.5603001143
8806,36.4891990963
8811,64.6217152052
8814,59.3545934451
8817,45.884716007
8818,48.599382091
8821,76.368879969
8822,42.4015365256
8823,90.61851369
8825,64.872005098
8829,43.2446841104
8831,69.5581335536
8833,55.0023094574
8836,65.900168394
8839,73.2026109945
8840,44.7916168549
8843,81.3540602015
8844,41.2621048626
8845,26.4974715106
8847,69.3565953721
8851,71.6862872899
8853,72.5756457306
8855,32.2855207365
8856,17.1225124156
8864,34.1056228192
8866,71.6995054332
8871,45.9408504091
8872,74.138525142
8875,66.73587573
8882,94.0490202439
8886,68.7437448354
8887,66.5602119529
8888,25.8292312985
8889,17.1437649993
8890,72.3587315217
8892,68.5601226237
8894,36.9479135525
8897,86.1319622422
8898,79.3503534895
8900,46.7537628052
8902,54.9205198055
8909,51.5943038314
8911,81.2673203354
8912,80.9868875201
8913,61.6991145234
8918,77.2281532006
8919,65.4065765288
8923,24.4756168759
8926,79.8855361269
8927,70.2531226471
8928,49.0204062679
8931,77.8205141334
8932,47.5229041923
8935,70.5421086772
8940,62.2451341188
8944,34.3014342921
8945,29.0099447517
8948,70.2734926192
8949,51.0798262477
8950,38.568338681
8952,48.2390657375
8957,72.1054526129
8958,80.6677948021
8959,14.4928061549
8971,72.1619526009
8973,60.8079289942
8976,52.1742894007
8978,84.1279885784
8982,40.0914365358
8984,46.9807698317
8986,73.3733792045
8987,66.6706098543
8989,69.9787071327
8992,43.4255339223
8993,67.6038472017
8995,37.8211962668
8996,51.3866039422
8998,42.7371074214
9004,48.8650542386
9005,15.3866771817
9011,39.890280255
9015,69.7747997288
9016,54.2390980869
9018,54.9804345205
9019,27.7958417823
9020,40.6227682337
9022,24.4207972227
9023,75.1266803574
9025,57.0626270598
9027,51.1722639422
9028,62.9839135385
9029,70.072257657
9030,33.5347985945
9031,46.4426417661
9032,14.3657963747
9033,73.6060530508
9040,33.2421061755
9041,60.6433644514
9042,24.4756168759
9044,54.4441089205
9045,38.4935474415
9046,69.247560201
9051,50.7288518098
9053,69.3598546574
9057,53.0001977245
9058,42.3914902354
9059,76.3616077772
9061,23.2389596735
9065,59.9241108617
9066,36.3739823254
9071,44.7010730313
9074,67.1373746921
9077,21.309223493
9079,43.8142492795
9082,41.4710650718
9085,21.7992571258
9086,71.7327325776
9089,56.5754786597
9090,78.9717236467
9093,67.8153184476
9094,82.4603158912
9101,37.2018362743
9103,40.5599429361
9104,24.9054740688
9108,46.6404506717
9110,70.5196653679
9111,86.0858350976
9113,43.629641403
9114,45.0500535923
9116,71.6962885959
9118,41.717818987
9120,22.9635490358
9123,81.688543231
9124,62.1684285758
9128,35.8555578724
9132,42.7492340946
9133,78.0898904827
9138,20.0750981068
9139,29.1223942028
9140,53.0633373528
9143,36.5043135711
9152,21.5813672941
9155,50.4497860267
9157,77.7907346725
9164,44.3378645758
9166,78.4218136279
9169,65.0371216974
9170,78.4640982985
9176,48.9223942658
9177,83.8909346039
9178,48.4953508105
9180,71.6047177292
9181,85.4267459829
9183,57.2923500627
9184,47.2329022903
9185,14.4386555729
9186,87.4611764496
9190,72.3833473346
9200,82.6430632012
9203,36.728563409
9205,63.1677817032
9206,34.5319478989
9208,82.0244721125
9209,76.5841784788
9210,61.6831726598
9211,71.5274883244
9212,64.5954739825
9214,50.9032088055
9218,68.1583923377
9221,58.7447848175
9222,67.5445737826
9223,52.4316409655
9224,59.8046017183
9229,28.9231541754
9231,80.4470931346
9234,37.245561984
9236,52.3560133981
9237,42.5769857054
9239,70.2841419134
9241,62.4319722877
9242,62.6134438048
9243,59.9893131874
9246,72.8002421202
9249,75.0418311767
9254,56.2908617721
9255,74.2405176466
9256,84.6940349063
9257,35.8114820169
9258,65.9688047161
9259,85.2724800382
9260,68.9071598883
9268,72.716858942
9269,57.8532920523
9270,72.4375067344
9273,64.4640405948
9275,53.1174483286
9276,19.1944881258
9277,59.4834738409
9282,74.7962422149
9285,74.0512948271
9288,55.1144265462
9290,72.3135295538
9291,73.6225332945
9296,74.3369782991
9298,81.5971470381
9299,68.3607530993
9305,71.0541169762
9310,85.3627561129
9312,46.2563081131
9313,86.8774908071
9316,83.5229570717
9319,43.5900945325
9323,57.1306804986
9325,59.9702094965
9327,58.1039332576
9333,31.6225855057
9335,78.502598465
9337,26.0230471651
9339,82.372784806
9340,38.2751929886
9341,72.8946275622
9348,66.2428578993
9350,49.1396783859
9352,24.7320085484
9354,52.0102595107
9357,66.1885501131
9360,65.5871361635
9362,71.6345594216
9365,75.2006539424
9367,26.8735978042
9369,77.791893919
9371,50.0407747864
9373,75.0728958061
9375,70.1392630135
9377,41.7472540674
9379,25.0546087024
9381,50.3265342907
9382,80.1500042225
9385,25.6611022332
9386,60.1559763023
9387,39.5324605422
9388,61.4930056465
9389,70.2699332575
9394,31.7922463289
9400,62.9401855523
9402,63.074809508
9406,19.2956158588
9410,33.2421061755
9412,67.3319192878
9420,80.1216424029
9422,33.8505091343
9423,67.7034095031
9428,56.0594008637
9431,80.8068597625
9433,70.6499977354
9434,74.6177578555
9437,55.5503424353
9439,38.80855811
9440,61.3239213739
9444,33.8564068831
9445,40.301921521
9449,70.0088060182
9451,66.8406776863
9453,78.5705254667
9458,62.3685009059
9459,62.7473485484
9460,66.9405329651
9464,58.1891708174
9467,70.4853827623
9469,83.80759507
9474,67.2335924664
9476,59.6148411955
9480,79.1904915285
9487,69.0902748553
9488,72.7858029067
9490,58.8355115092
9491,74.3443429881
9495,62.1496287662
9496,39.4794754755
9497,69.0128123554
9499,62.2636672831
9500,71.8465234546
9501,72.0541253803
9502,34.4185012396
9504,26.0230471651
9505,67.5477300148
9506,81.17940193
9507,79.6525832659
9508,29.5303877086
9514,68.02602551
9515,58.4296714302
9518,63.4493214349
9520,58.0058539611
9522,19.9514806179
9524,71.9083422568
9526,68.2374688784
9529,16.0836861436
9531,70.1847500052
9533,60.2854240446
9535,64.3928217122
9536,14.7076555517
9540,41.0430881979
9541,34.9183948091
9542,35.9738433933
9544,33.8564068831
9545,73.093863707
9546,47.8411210454
9548,29.0099447517
9550,72.7662421151
9551,72.8698731898
9552,50.543996285
9553,70.4435994636
9554,66.2174701144
9556,42.4144857704
9565,43.9465438871
9566,35.1817877856
9567,18.0016966294
9569,58.6696485813
9570,69.1301107004
9571,76.3130879145
9575,55.288331189
9578,70.9291003842
9579,56.914670278
9580,50.7860751565
9581,62.9916211361
9582,47.1350259262
9583,75.5761974836
9584,27.9618069012
9589,76.667282058
9590,58.8690814876
9592,62.6626357656
9594,56.8260269697
9595,20.6889442308
9608,71.0171986977
9615,55.3598605006
9620,51.4011266319
9621,70.3335940848
9625,27.1978715122
9626,67.4262961184
9627,56.8202322825
9629,68.1387977031
9634,53.8555533704
9636,27.5653204975
9639,28.7831423104
9640,24.4756168759
9645,32.7222659417
9646,70.4907039744
9647,25.2364614453
9649,64.3578644723
9655,81.4204285619
9656,48.0290167615
9657,76.7757184195
9660,17.5622729669
9662,55.0678226452
9663,73.0643480688
9666,30.1316371719
9668,64.0672050766
9669,67.9280576736
9673,21.4732689485
9674,69.5763602141
9676,32.6419490071
9677,57.2176409966
9678,82.1360258003
9680,74.6030579015
9682,50.9755660496
9686,26.5397742468
9688,26.0230471651
9689,51.9724221211
9694,76.3157268165
9696,67.8586352082
9697,76.7953424897
9698,34.8033654805
9702,65.2317487262
9704,26.1356019906
9705,46.5053683137
9708,33.0267458664
9710,61.1849284472
9712,24.4756168759
9714,68.3746578792
9715,78.0428626184
9716,71.0377716064
9717,60.1013948676
9718,60.2540496812
9719,60.9628360038
9726,46.7276583626
9727,82.0564653626
9728,34.3788102793
9730,70.6603336196
9732,19.2114720615
9733,38.5095940558
9738,69.1282998948
9739,73.4109829883
9740,48.0782346405
9741,42.3377740853
9742,70.5542060425
9746,33.8564068831
9748,29.9436548942
9749,48.7847135634
9750,49.0502270763
9751,25.3997708886
9752,51.7762874486
9754,59.2341459967
9755,42.8071170763
9756,32.3544930522
9762,68.4273966631
9764,62.5626926374
9766,46.9807698317
9768,44.7818697077
9769,71.2873324508
9771,50.96787702
9772,15.5521113813
9773,59.3037582258
9774,56.0743148807
9775,86.168286113
9777,51.3540632291
9778,76.0272899693
9779,57.7418105153
9780,37.9959032338
9781,52.2482031511
9784,67.2446192391
9785,71.6407795462
9786,70.5340967151
9788,51.8878946064
9792,67.8944568546
9793,78.0843741588
9797,89.3215161616
9798,45.6898670095
9799,78.0557541275
9800,45.536199585
9805,14.2990127666
9820,36.8037952599
9821,22.6260245048
9823,50.3265342907
9825,42.2610607685
9826,41.8280378434
9827,71.0057134736
9828,73.2853847604
9835,55.5594926663
9838,72.8784772755
9841,69.8589471469
9845,82.9522067166
9846,64.74693391
9851,18.934535922
9860,29.3171617112
9862,76.309961384
9863,81.5794010082
9864,30.581484106
9867,79.9607148473
9874,67.3181590819
9875,17.9591633674
9878,71.6017429282
9880,53.1783040349
9884,69.6589417248
9886,76.7367741582
9887,44.5264938913
9889,58.7206854717
9890,57.3201231975
9891,29.3508260462
9892,92.6886141366
9894,33.3314814676
9898,67.9348300624
9904,73.4393505915
9911,36.593199318
9914,66.7597867107
9917,23.8086420319
9918,81.9221291086
9920,60.0949171283
9925,62.8450652486
9926,72.7243792867
9927,54.4815607258
9929,73.9808388444
9930,71.0114492991
9932,33.0687960286
9939,58.6568849215
9940,39.246015655
9941,76.2696595033
9944,70.1853956924
9947,46.9807698317
9948,39.2360145779
9950,71.0617393458
9951,19.2472090026
9952,51.6535399188
9955,33.0812391995
9956,52.8647068388
9958,30.354631309
9959,91.4707711087
9964,25.8292312985
9966,71.1041822104
9971,70.9169065593
9973,66.348620443
9975,69.0779313349
9981,80.3099358673
9984,37.3794053753
9985,80.981440931
9987,29.9523975321
9989,66.3167669455
9992,78.9051312082
9994,21.0465980141
9995,39.5942489296
9996,76.8562099375
9998,62.143116158
10005,80.2822402686
10014,21.3225512168
10015,26.3668499024
10016,31.5664874466
10017,45.6552669484
10021,70.4539811419
10022,23.9270543049
10023,32.8897543285
10025,34.2964736391
10026,33.2421061755
10034,80.5922477616
10040,66.7771473693
10042,63.4043619705
10043,35.4640919637
10044,66.8500755583
10045,69.138840278
10048,47.7466290626
10051,40.6346128408
10052,58.5345798549
10053,61.3054666314
10055,23.9215087805
10058,75.0118956387
10064,57.6779894601
10065,49.8306640186
10066,41.9125371539
10068,79.8867278999
10069,26.1621323421
10081,76.1702876127
10085,53.112730044
10089,37.7404613438
10091,87.0350365964
10099,53.5163608517
10103,51.3402866402
10104,60.4009947365
10107,13.8556477141
10110,62.0047321774
